Ci ACF Mean,Ci ACF Var,Ti ACF Mean,Ti ACF Var,Tci ACF Mean,Tci ACF Var,C ACF Mean,C ACF Var,T ACF Mean,T ACF Var,Tc ACF Mean,Tc ACF Var,Qc ACF Mean,Qc ACF Var,Class,Domain,Parameter Noise,Reaction Order
0.012066163814148066,0.028076724622670517,0.01532216281942055,0.027791212617344806,0.534407876722557,0.04467739416316501,0.2982968871069097,0.03744110716695197,0.43557142965945683,0.019363856531589847,0.01378960997647358,0.02890530969217875,0.25361159777649306,0.03975866854209094,0.0,0.0,0.0,1.0
0.01800781713242384,0.02909363608662704,0.01097630785385866,0.02936586397351672,0.583043616911879,0.041806838113909284,0.3684282556459593,0.035688753711244005,0.44533642719510663,0.019197903299971415,0.012723853959260107,0.027705909546656644,0.3377531063377037,0.03807654973328421,0.0,0.0,0.0,1.0
0.038283777622576426,0.028232989984683803,0.024933713104240238,0.02997554866247368,0.5544233057106631,0.04053756130995721,0.31154266264809577,0.03453501821177897,0.4398948789433439,0.018788665879110433,0.025157883274650954,0.027882952498258045,0.2695995981111131,0.036211049203920286,0.0,0.0,0.0,1.0
0.02478464322242239,0.027707572343406064,0.019031017340526573,0.02844819493745245,0.5895905245672051,0.03940825385325611,0.3738353647995587,0.03560515180245253,0.4520095725988525,0.019552222489326337,0.025101298686663626,0.02809454478688135,0.3474642164330758,0.03808896611290084,0.0,0.0,0.0,1.0
0.021035150064954416,0.027794364523083783,0.025500360310524346,0.02678785672609505,0.5566492345183127,0.042224249450851827,0.3202963365502571,0.03729897763117837,0.4441212898916261,0.018979358307693723,0.012997989154714848,0.029900606218506293,0.2805379781976258,0.04028271592833882,0.0,0.0,0.0,1.0
0.013088758373936873,0.028177810289601368,0.015533236133130072,0.028396963947424116,0.5793603675774217,0.04282744019817814,0.38825236256265483,0.03755123003013767,0.43323358877593576,0.02086785010830948,0.009884163065607948,0.028521508696633637,0.3629961818594009,0.0403509386225542,0.0,0.0,0.0,1.0
0.015095526350184102,0.031968071124584774,0.03463536721007194,0.027936118569747037,0.5323208498812577,0.042657612870920826,0.28705482829658396,0.03832053093743641,0.4202521671902763,0.018821232759177128,0.02227746901989323,0.028874534421034527,0.24681484644166093,0.04019530336422426,0.0,0.0,0.0,1.0
0.01472478866836737,0.03091375634351493,0.01290479505672513,0.028746636083920196,0.522396028957936,0.04148832069246148,0.27624979408366296,0.03649131617533191,0.4129869848001177,0.019003082493757414,0.03375221358325461,0.026529590537752896,0.23856760807553412,0.03800729488904732,0.0,0.0,0.0,1.0
0.016485524269929996,0.02884126173854417,0.023189074381745854,0.027539590479933887,0.4369040575763681,0.03593361283385427,0.14126457538727616,0.046991244160199036,0.4165502361011952,0.01829345932949108,0.015265340994075553,0.027773323375390704,0.09481984345181349,0.05485638651604357,0.0,0.0,0.0,1.0
0.01874990566993978,0.030165439848650822,0.018253207111748795,0.02859945818728961,0.5352884396652104,0.04329617861150338,0.2930141912772405,0.03561963955601726,0.44028778556434794,0.019316467061352635,0.012050576784167735,0.030731171568984965,0.24987517384612762,0.03785502713708997,0.0,0.0,0.0,1.0
0.045726883668941024,0.026557601101504562,0.019797003801707264,0.031911549486815,0.47829241540245115,0.04147324479174627,0.20437709649307612,0.037531883847918404,0.43377731633068395,0.018516541656693072,0.015187337081214862,0.02721848455025578,0.1600154118606124,0.0397215861173917,0.0,0.0,0.0,1.0
0.016813289002403184,0.0281019159887545,0.01223931487198959,0.028896024441474537,0.5739145928282046,0.04099398358777632,0.35048187298513855,0.033040197461059045,0.4509329384245118,0.019014332916463404,0.014969971948001561,0.028808934126817416,0.3229362529556091,0.03522783467907002,0.0,0.0,0.0,1.0
0.017399930330724185,0.03121642855087128,0.03153943097345462,0.027181990936260204,0.4920952731190317,0.03974778743404279,0.22026335766344823,0.03846948415663868,0.42643724375410436,0.0188681205047495,0.022767791123928332,0.029680436114833248,0.17610983089639717,0.04220077473341757,0.0,0.0,0.0,1.0
0.02000720720604426,0.027790283320809295,0.015510953069361117,0.030637516447684143,0.5724679821158881,0.04335966272501806,0.3634133840916937,0.0385972002626206,0.43137712467973893,0.019471303377805234,0.029840510873837545,0.029549581791567008,0.3271142936464444,0.041029394805460466,0.0,0.0,0.0,1.0
0.00713443170218994,0.029018679512189432,0.027096393830332893,0.028070449044148234,0.5683806859158557,0.04334201589110273,0.34373205556239633,0.035828690028930396,0.44212439085427274,0.01912361854521647,0.021406249230810453,0.027734261210159778,0.3051554777012797,0.037042914887293193,0.0,0.0,0.0,1.0
0.028692187453934634,0.03006595265052209,0.016799426953319763,0.03106773115677866,0.46236993441342467,0.0400126395365089,0.1926141429924284,0.03752746268044384,0.4007066971987032,0.018414557568330072,0.009151559615769508,0.030608649519946542,0.14757626105664207,0.04074035395652405,0.0,0.0,0.0,1.0
0.017984376335259913,0.02771393700827978,0.011612228749245343,0.02864332052355785,0.4584226318336381,0.041309229313950216,0.18501155486945817,0.039581955880858444,0.415583864185993,0.017813797870701052,0.02024646392772814,0.027567315210457844,0.14673273500200532,0.04159865998586667,0.0,0.0,0.0,1.0
0.019331511022106198,0.029597540379052354,0.025306287123505446,0.029032154717428284,0.5516825344190172,0.03993077323110864,0.30884620010213515,0.03489583538936975,0.455175580343743,0.0188607469519466,0.01862130647837976,0.028459656755132928,0.2670466813006325,0.036546871523237844,0.0,0.0,0.0,1.0
0.012628878820422209,0.0306174859742603,0.019446702537166235,0.026284491414378146,0.5175366239761457,0.0393669157766232,0.2549276212753943,0.03362970632004615,0.46117433987066414,0.018529764908924603,0.008697443211831503,0.027217056427706696,0.21482788693125976,0.03542690574166385,0.0,0.0,0.0,1.0
0.014229069968340695,0.030211575239323264,0.014427350307789839,0.028912048821088478,0.43971635739492154,0.03569132930681782,0.16039935970537292,0.0372823328777841,0.4110363838212576,0.018916635221929958,0.014958880843593349,0.03100246742500454,0.11936431348177086,0.04093788036736992,0.0,0.0,0.0,1.0
0.017623319476920692,0.027385252225144065,0.02569391648379671,0.02757810187986491,0.5400467153643647,0.04149608842935496,0.31040850659086383,0.03531292980316238,0.4247457675742592,0.01922333723245089,0.015208027988782553,0.027830015573172377,0.27662096960824467,0.038377785790304875,0.0,0.0,0.0,1.0
0.03421789427319456,0.027739617219089227,0.015852125118085016,0.03079615255288065,0.5701050676096262,0.03748933075093769,0.32514582523945795,0.03534092729533546,0.4625329747560562,0.018511209408886217,0.018633887140149786,0.03148399979668669,0.28521511605039773,0.03811070138618575,0.0,0.0,0.0,1.0
0.02245596462130393,0.027392517108933985,0.022208511945589385,0.028863051896566714,0.5290869360109871,0.04102472258260262,0.2786706619343923,0.03643720640943113,0.4318530284533724,0.018644322954671833,0.010710610647113079,0.0295659361074508,0.24841608826149847,0.038571697465920964,0.0,0.0,0.0,1.0
0.015671095748510333,0.027901910877791543,0.023250541462529865,0.028731425437308437,0.4685077975501185,0.04266949794374265,0.1967196719620321,0.039758650511488865,0.4183171951827224,0.018663074211681025,0.012699950784134028,0.027349995140364323,0.1555775541397974,0.04266196718764133,0.0,0.0,0.0,1.0
0.01988434291844918,0.0264134772397975,0.018515755371083825,0.028329744980940482,0.6008958929748495,0.038438511874210615,0.3915396719550292,0.033262020145024614,0.4738869160355945,0.0184767591754954,0.02043208734720769,0.02738254140909463,0.35558093705913074,0.03498529195933674,0.0,0.0,0.0,1.0
0.012001607497028725,0.029830242361878395,0.018750308720591895,0.02713908653067288,0.5246351929176185,0.04208391003018751,0.2796379706812615,0.03811182880480603,0.40958928907070724,0.018390323769466112,0.010725237435217127,0.028091955707123095,0.24400820861376948,0.040762126456455085,0.0,0.0,0.0,1.0
0.013162211138577427,0.028339486599333153,0.014019524697411604,0.02853472576469268,0.5592510246528202,0.041707954906893586,0.3482086527602162,0.037445931927281864,0.4111610334344113,0.020514781466801767,0.02312931673361874,0.027969506570431853,0.31768667727084565,0.040180161842238556,0.0,0.0,0.0,1.0
0.011906077770758196,0.02817573714798599,0.023519000803240847,0.027909468622132557,0.5236057557575583,0.04066231880178776,0.2729419799660496,0.03811479928248546,0.43724967454036495,0.018783271049336216,0.028746861126061698,0.027712666394464243,0.23004947629181138,0.04065146236161124,0.0,0.0,0.0,1.0
0.007902501708703547,0.027441580296487054,0.017450915590823967,0.027906877647186207,0.5883991415292399,0.03856329408051281,0.3743362292793697,0.03236321511618615,0.44982376205912966,0.018682537747035773,0.018526995466211695,0.028815796390364058,0.3523923764397268,0.0345523340227322,0.0,0.0,0.0,1.0
0.031704832762317434,0.027260944572079504,0.02674164951273383,0.026439192827243385,0.5645800207203026,0.041951774068989665,0.350448910472994,0.03715725901926642,0.4172189276976487,0.01974950061746355,0.017878278173021952,0.02742992455789662,0.3223805968798511,0.04007392276066963,0.0,0.0,0.0,1.0
0.02078442412623638,0.027805805741319467,0.016819846183037293,0.028667840935887326,0.5689909194171822,0.03979007587841569,0.3507458761311159,0.03480297132181434,0.4294876149895957,0.019025418711152164,0.02340012326242104,0.028631904193532263,0.3107084844065607,0.036856642773721734,0.0,0.0,0.0,1.0
0.012053821309394787,0.028322116902642434,0.018558353850440475,0.027153112535198552,0.4255688953792968,0.03429774750201005,0.13871259193427782,0.03971963521451227,0.4107740521725767,0.018308999861554893,0.01370790562772289,0.02878369558054652,0.10042455527615693,0.04370862766775612,0.0,0.0,0.0,1.0
0.017153638481142663,0.026779863927546565,0.01475991849535161,0.028375665515312357,0.5831757696260405,0.039160089600293393,0.3688411325975892,0.0328971670243047,0.43145785647237267,0.01874083110829454,0.031976647928158596,0.02665333528757957,0.33281419744949114,0.034608456766939966,0.0,0.0,0.0,1.0
0.014075293951559256,0.03290804254171435,0.024114363570194478,0.027458774572301024,0.5908141122622022,0.03830408199092082,0.3726461479159421,0.034853335067246874,0.4674881928135834,0.018082150119072198,0.022074913981307783,0.02708802405598562,0.33587071679681363,0.03695859712286967,0.0,0.0,0.0,1.0
0.015095703110199138,0.02954216470628141,0.014851849446970903,0.027907652227233997,0.5836406349902706,0.042165354517829906,0.3801448082840651,0.03486647773000443,0.44188600627743707,0.019325689033587425,0.015423879843961333,0.028086531727796696,0.34359610910980165,0.0367327749872867,0.0,0.0,0.0,1.0
0.01583967963425666,0.02936695572436344,0.01666200066476979,0.02981255216033613,0.4941217987779385,0.04443426253193678,0.24176237934794895,0.03607074262107469,0.41395818621770897,0.01940917905501185,0.01588723915050364,0.028886209580182245,0.20097285719897798,0.03715065753441776,0.0,0.0,0.0,1.0
0.020896406247865953,0.026575488729565742,0.02468934171525297,0.029039614129922293,0.5802261698586322,0.04351930522367775,0.3874392781667779,0.03849426811374992,0.43845714032012634,0.0201269618392672,0.0356799203332192,0.027717106760491522,0.35910282341318606,0.04140694964837469,0.0,0.0,0.0,1.0
0.014747167678050824,0.027659708090222834,0.010413667283844737,0.027667136807231256,0.5262045694384055,0.04884343904107273,0.294270573593817,0.0389750984244813,0.4085238481989351,0.019961952214487492,0.0195083313626101,0.028039682657158532,0.2648411035978639,0.04123074700889334,0.0,0.0,0.0,1.0
0.016357097963984536,0.027592821861561995,0.019758183732500892,0.02799453029339136,0.5414648185579823,0.04248787098899622,0.3231366954336355,0.03610309530843045,0.4069216553749514,0.01977116949234663,0.01896617063167967,0.02871777559319856,0.2886800819627228,0.03784028964818318,0.0,0.0,0.0,1.0
0.023137120179084727,0.030099209254005083,0.026266525052420428,0.027834889276097362,0.4643126151375773,0.04217533101298519,0.19338774038697654,0.039709548157705034,0.4138882642204651,0.019252823277479368,0.01704615934825668,0.028277337293906805,0.15425132545433995,0.04310418657780463,0.0,0.0,0.0,1.0
0.01076784387320456,0.028617336868507665,0.018724655923233784,0.028915192601290614,0.4286702208603182,0.03552428557877737,0.14135246658185607,0.04024323373060662,0.4145673588682015,0.0187889671040624,0.011622071102472343,0.02987682294088431,0.09977944916381713,0.044413549243674,0.0,0.0,0.0,1.0
0.015810327686545663,0.028732819764264766,0.01911240716530814,0.027688734466035817,0.59303797677475,0.040494136461117,0.3841475900164817,0.03352568364522655,0.4548068842805868,0.019635850104762414,0.011406730532124897,0.028363276307484,0.35325030021188863,0.03547710264839957,0.0,0.0,0.0,1.0
0.016475349098088534,0.0274689122207389,0.02152490468841844,0.028997450171134215,0.5172908235875417,0.046093940117228234,0.28085949537216326,0.039380691182284454,0.40893459500597523,0.01999751045036641,0.01755692242261006,0.028637708414631716,0.2464978749194339,0.04213134285353221,0.0,0.0,0.0,1.0
0.013747001841986338,0.02647168682861826,0.015681329931834482,0.030199381318216183,0.5236306061426301,0.04197453969562279,0.27712431442836427,0.03697969913666327,0.437580473217562,0.01868212090431588,0.04379051287132853,0.028242415178524098,0.23954819787461706,0.039810557460802046,0.0,0.0,0.0,1.0
0.030087806153643846,0.028742009793084822,0.023457827066752698,0.027917478908105642,0.561962644041348,0.039887807852398205,0.3340875379723107,0.035409835786703314,0.44214205440714327,0.019103362879088464,0.029453061475625025,0.027747524199859756,0.29802617448643987,0.03857840861257836,0.0,0.0,0.0,1.0
0.020644721990376674,0.02920435455037979,0.01962955542177245,0.02724558349905781,0.5535075308872797,0.04235658056345123,0.3220433831249049,0.03515602190742394,0.43260195885594016,0.019059912564926656,0.02571436735725693,0.028749344196505537,0.28323130341778036,0.036930116464909096,0.0,0.0,0.0,1.0
0.028675913895033364,0.02869428666859228,0.03346914819133581,0.026996937439090807,0.6063124681869577,0.03820648609007533,0.4106155809174641,0.03327444815868025,0.46036249612534197,0.018816997604791972,0.010500167434535702,0.029115574269474215,0.3785430518870516,0.03517058340379847,0.0,0.0,0.0,1.0
0.023278795167988153,0.026632514940980106,0.01340092939286215,0.028173739287500863,0.48498844167126326,0.039974939938945145,0.21196987334289527,0.03893894288463538,0.4261398569954009,0.0182510415348393,0.01801021198496227,0.027445912435987672,0.17274205552371377,0.04120459669258467,0.0,0.0,0.0,1.0
0.018554480755848785,0.028090027735173412,0.020215173593040602,0.028428233299244494,0.49530415336183875,0.03927429662513339,0.23043596836128344,0.03569124294813007,0.41804335177952384,0.018162966448184714,0.01576722151620549,0.0271103636849148,0.1896381225002417,0.038791038045682937,0.0,0.0,0.0,1.0
0.0320475541105534,0.026340404302057873,0.011431925158213847,0.02945281445285588,0.5746933716076943,0.0418248765363005,0.36372480390731543,0.03502237109418035,0.4443819802334533,0.019652181611700698,0.017184571876825608,0.02782443014993643,0.3347622536602487,0.03732445182184469,0.0,0.0,0.0,1.0
0.016057311153958448,0.02853905456948283,0.024669879641733707,0.02886924054442405,0.5237615722596373,0.04180431326556701,0.2786825554102332,0.034611162661758225,0.4159007649184615,0.020151040323606293,0.019173157899100474,0.02892004312265382,0.24202653668318225,0.036510236371595894,0.0,0.0,0.0,1.0
0.019556177125413604,0.027586494131707197,0.013326939950802861,0.028448877580938375,0.40926047881876537,0.03367178867425623,0.11835035344010707,0.043033137559002364,0.4030630519143503,0.018198326655753303,0.018438955918171976,0.027167858366224283,0.07951361861831363,0.04930363035832513,0.0,0.0,0.0,1.0
0.01952583545189529,0.02767827133182343,0.009375249239111238,0.027341683699557813,0.5690646818409903,0.04148448922075089,0.3465506831371199,0.03487036690587201,0.45443752968450674,0.019006205947459654,0.01718924175996038,0.032942751171625026,0.30675667265567963,0.036501497816658936,0.0,0.0,0.0,1.0
0.02548269602211693,0.025933913806767767,0.01963345986542268,0.027675910115044333,0.5244996772934905,0.042665464611398835,0.27495128599735824,0.03609931628829345,0.42306843368557456,0.019929632399116045,0.056300609902345776,0.026145120523094884,0.2353031034353801,0.038781698583315205,0.0,0.0,0.0,1.0
0.022052796210601595,0.026279366988363407,0.017006455621063246,0.026826544823964387,0.5934377675125626,0.04154135302652194,0.402632337986608,0.034943932856473195,0.4441930272615376,0.020741133747017193,0.02034112937422918,0.027666041869795533,0.3791190788937356,0.037035452338881385,0.0,0.0,0.0,1.0
0.019279204741425096,0.029253445521408444,0.016085002691293118,0.02743772178628259,0.5339968545677383,0.045949532193823764,0.3017515006359192,0.03899778372112197,0.41472395117619826,0.019927485435368493,0.014153832656668301,0.02800438151635965,0.26684172096026537,0.04155766507182618,0.0,0.0,0.0,1.0
0.019376019656383865,0.02869865235227011,0.021401190494364737,0.028562971081790366,0.5049688383192511,0.04478328622263858,0.2621665190081969,0.037739678578815244,0.3943794607638951,0.01995323546586542,0.01786186163750247,0.02882798117585123,0.22808195541244342,0.04059198558141002,0.0,0.0,0.0,1.0
0.007683310133569241,0.027586739824079734,0.014272935517784056,0.0279086874748058,0.4745007687670632,0.04190983937724365,0.20840777341403915,0.03992800122278284,0.39642578363451786,0.018894952162494934,0.014286275323995035,0.02726872449265315,0.16356160053349905,0.04257363874211102,0.0,0.0,0.0,1.0
0.010793719242484295,0.030442463765093995,0.011674575092145062,0.02863566084664515,0.5797515472407854,0.042636821316357855,0.38930295693437433,0.036851942409043534,0.41472809872502314,0.020420804830967858,0.01298946552632877,0.02782130641091582,0.36595051574572707,0.03934385651623899,0.0,0.0,0.0,1.0
0.017696195689635746,0.026667521794459734,0.014050193659297225,0.029060668385837932,0.595195245157853,0.03992732829825527,0.4158703254507779,0.03480713030317337,0.4284019616662932,0.020182614959981023,0.02584840425556562,0.02749837483558641,0.40274056047490175,0.03853391417002009,0.0,0.0,0.0,1.0
0.015797263610701814,0.029970143672715104,0.021083903931549467,0.02714325928228554,0.5897000417010653,0.03719125513311406,0.3752050257811981,0.033192345556730424,0.4524449662751157,0.019301677355634244,0.01871038881634301,0.028310437603470608,0.33127341415178957,0.03520572102569808,0.0,0.0,0.0,1.0
0.017533464482705104,0.03005677373348947,0.012644957830694647,0.02971185834524794,0.5723746092557038,0.04401217663660582,0.36936848985892695,0.03609085156889727,0.4317152970877277,0.021100139780399325,0.013017934243342034,0.027568819418304438,0.34655369135324493,0.03827094048670937,0.0,0.0,0.0,1.0
0.014695327184926688,0.028523556278627894,0.02285282421980266,0.025867914710999532,0.5995046273880268,0.039257373428001695,0.4003375627054799,0.03419218825522753,0.44500955343309806,0.019802722782859127,0.038012738309125604,0.027134950562370353,0.37872662011738334,0.03644294914791269,0.0,0.0,0.0,1.0
0.01724486213109151,0.027625014400068683,0.024910207524323984,0.02794269733148,0.5588700536486869,0.03829409622299005,0.32259757626547747,0.03378228079722086,0.4425219738911009,0.0185804030218348,0.019794400119612518,0.028651146624363244,0.2805103238424411,0.035996632980345555,0.0,0.0,0.0,1.0
0.01989952550382288,0.027920549833799026,0.017081212878753277,0.02795269825605978,0.5786400879344962,0.04061006102529234,0.36511301140649194,0.03438847483216327,0.4593818026694722,0.019550808935842122,0.022621638153300195,0.02722047935262179,0.3289792058377953,0.036397178508991795,0.0,0.0,0.0,1.0
0.01592600488907124,0.027528529625117235,0.01782856906512734,0.027163160183203562,0.5413542180829535,0.04372666698005144,0.316364607578629,0.03785930796111759,0.4228920592266574,0.02007794891553359,0.021837723769728354,0.026932631539823854,0.27802205426945426,0.04051943536966325,0.0,0.0,0.0,1.0
0.017911317874355678,0.0275251608246817,0.04964252112074615,0.026696961342764076,0.5872753615876192,0.04090037297480911,0.3769174639476631,0.03522406241692319,0.44119475767876587,0.01891286727140902,0.018766508848342377,0.030443970119503103,0.3450205817726962,0.037366968727302434,0.0,0.0,0.0,1.0
0.025219949416677715,0.028575767825395323,0.04211945274400654,0.02742039722421576,0.5163068356933834,0.04294486529423862,0.27439687972008453,0.03765189265913885,0.4015173229240807,0.019690843106746885,0.027587355947467043,0.02629636747965956,0.23672461599430544,0.04072457584797455,0.0,0.0,0.0,1.0
0.017033693603738055,0.027397054204655,0.011980970595374498,0.027948258100762007,0.6021215733792764,0.03957305921191619,0.40058243771231106,0.03327835811654624,0.45772436131105076,0.019207510900311326,0.013843930515590278,0.026679618702385253,0.372883435493627,0.03484366255269841,0.0,0.0,0.0,1.0
0.015586235690576392,0.02755974513103341,0.017658087419518725,0.02841412385444711,0.5259387576348606,0.041701036778144886,0.2778768225436115,0.03716048030403569,0.4327083164275232,0.018404597868090927,0.011613731582693932,0.027623184669979678,0.23585685640476622,0.0395016780547952,0.0,0.0,0.0,1.0
0.009666299889709056,0.028207392721110197,0.012391374461155322,0.027551938487141506,0.5885491687203451,0.0397280519766758,0.37514952724980716,0.03371162185089959,0.45639249534355775,0.01864383076224382,0.02206170833061368,0.025979890328164952,0.34077950901370285,0.035565230569939446,0.0,0.0,0.0,1.0
0.01804388628837228,0.02744748541711605,0.015656092047883423,0.02800448457890394,0.5204979744693896,0.04225213231929634,0.2661252684635299,0.03664700069026513,0.4256788678926621,0.01851774534299162,0.019146914342123657,0.027511994477981062,0.22384381134836095,0.038448783797503425,0.0,0.0,0.0,1.0
0.016854636734817716,0.028654774235212586,0.014610936294209986,0.02866018172107657,0.5460081272134503,0.04267020794736188,0.31076472011906553,0.03533554280166304,0.4480356263241168,0.019566253381690584,0.03846813011184077,0.027222800130847775,0.2731217587666651,0.03765834529540202,0.0,0.0,0.0,1.0
0.014789856805893335,0.027631218414971154,0.016384012354848657,0.028925576961133546,0.4927670768841102,0.04760008286770914,0.25424334830705375,0.04216749738374234,0.36912163399781495,0.01978079647886386,0.017454036087206724,0.028429679745824506,0.2187216148724189,0.045753862494337515,0.0,0.0,0.0,1.0
0.019468661762596588,0.028519819064387802,0.01581079552652163,0.029675333312247493,0.5586732167111151,0.041141522510683065,0.32104042886211964,0.03625617125121818,0.4359297440953748,0.01968641302005232,0.03586931898667031,0.026505763945800714,0.27814271650815103,0.038073173627418355,0.0,0.0,0.0,1.0
0.010321348029654452,0.02738006534727135,0.01943353864148487,0.027182229680548748,0.5618559986713599,0.04275345683035539,0.3480910993330058,0.03692816973698416,0.42408135384299855,0.020234247398888447,0.033201366307297225,0.029136088586148565,0.31632881880578345,0.039332431817053606,0.0,0.0,0.0,1.0
0.016019052486733045,0.027626965774724354,0.013063956130458762,0.02869850544102673,0.5874023835202944,0.03825726353434467,0.3695520770288826,0.03699929143021786,0.4477622014426682,0.018891600595397663,0.012329877171158278,0.029218418669825014,0.3318953333405403,0.039823568564253356,0.0,0.0,0.0,1.0
0.022937991830113056,0.029587768979162134,0.014650853383721865,0.027665034202529023,0.4665956746232553,0.041308319256589,0.1968839437706247,0.03691341814378177,0.40709546487386084,0.01882343818837802,0.009052151181537462,0.030222097216302524,0.15565378548026326,0.03933453525475069,0.0,0.0,0.0,1.0
0.013668694202137763,0.03075243363803456,0.017679811769670553,0.02673307199810538,0.5353529568086248,0.04239197858164688,0.28786723176446743,0.03519298615258709,0.4360169342363011,0.018718136596126034,0.0113577514228676,0.027222832456309427,0.24564424755574119,0.03623300071135911,0.0,0.0,0.0,1.0
0.025297879506379205,0.027794090688624255,0.02976031880113766,0.02744959706829411,0.581307176735544,0.03874076396215271,0.3644643640980233,0.03364002216976715,0.45709326579360543,0.018710955686901554,0.011096515087314915,0.02875481148037075,0.33166698797778843,0.03577643504858041,0.0,0.0,0.0,1.0
0.01632004074575953,0.03032318167589214,0.013559149474244324,0.02886972345305195,0.5816975224798547,0.04136375339691362,0.3765404526433081,0.035140667297872,0.4459279294906089,0.019628391056589027,0.02496943650213594,0.02892274895564413,0.341948488672875,0.03726825012118491,0.0,0.0,0.0,1.0
0.010597910446391221,0.028912969932799883,0.017912062040791807,0.0280672885061615,0.5555399252498265,0.04670978250412126,0.3395861951401313,0.039147634906708965,0.4233400444245766,0.020681111231775167,0.03126576843283883,0.02671658066261789,0.3074776691729151,0.04131863580382668,0.0,0.0,0.0,1.0
0.03217806281267048,0.02727284085164917,0.027819051003859466,0.028744008264062863,0.5961961009203465,0.03969802102544129,0.39208796140693514,0.03456293338363803,0.45403195691376264,0.01988966975861112,0.024481190213673752,0.02943073880318368,0.36505393735924124,0.03708205527929633,0.0,0.0,0.0,1.0
0.028588797633448605,0.02770396074172486,0.016550186648907474,0.026854622098484642,0.5223491536972417,0.044220138225991655,0.2871792452786033,0.04010201148388834,0.3968937154779405,0.019171009628706763,0.01406696883828053,0.029323634968091438,0.24659943740845802,0.04357044829099378,0.0,0.0,0.0,1.0
0.012332197103743883,0.030273335294140512,0.011598387076317296,0.027489818973206025,0.5627743389136136,0.0445349649459763,0.36121999058542836,0.038080817727766614,0.4169815488101786,0.02085780174327153,0.016840293916463855,0.02751324550867303,0.33780580160763257,0.04086211845110107,0.0,0.0,0.0,1.0
0.02580912676151236,0.026429773077389668,0.022124820538361692,0.029504051329024755,0.5659073500423135,0.04135151642731209,0.34199657895139435,0.03477859037228242,0.4471242212045289,0.018786785002477466,0.022625495220553515,0.028920804755897023,0.30545291738927,0.03620890955041321,0.0,0.0,0.0,1.0
